,time,protocol,src_ip,dst_ip,src_port,dst_port,length,payload_size,query_name,spotify_or_not,interarrival_time
0,2024-02-29 21:09:38.794671059,,,,,,,,,0,
1,2024-02-29 21:09:39.005105019,17.0,192.168.1.231,239.255.255.250,50528.0,1900.0,199.0,171.0,,0,
2,2024-02-29 21:09:39.032336950,17.0,192.168.1.46,192.168.1.255,57621.0,57621.0,68.0,40.0,,0,
3,2024-02-29 21:09:39.032784939,17.0,192.168.1.46,239.255.255.250,52901.0,1900.0,199.0,171.0,,0,0 days 00:00:00.027679920
4,2024-02-29 21:09:39.033746004,17.0,192.168.1.231,224.0.0.251,5353.0,5353.0,68.0,40.0,_googlecast._tcp.local.,0,
5,2024-02-29 21:09:39.033773899,17.0,fe80::10c9:a200:36ab:415e,ff02::fb,5353.0,5353.0,48.0,40.0,_googlecast._tcp.local.,0,
6,2024-02-29 21:09:39.167450905,17.0,192.168.1.231,239.255.255.250,55607.0,1900.0,153.0,125.0,,0,0 days 00:00:00.134665966
7,2024-02-29 21:09:39.176805019,17.0,192.168.1.231,224.0.0.251,5353.0,5353.0,73.0,45.0,_spotify-connect._tcp.local.,1,0 days 00:00:00.143059015
8,2024-02-29 21:09:39.177211046,17.0,fe80::10c9:a200:36ab:415e,ff02::fb,5353.0,5353.0,53.0,45.0,_spotify-connect._tcp.local.,1,0 days 00:00:00.143437147
9,2024-02-29 21:09:39.237155914,17.0,192.168.1.46,224.0.0.251,5353.0,5353.0,68.0,40.0,_googlecast._tcp.local.,0,0 days 00:00:00.060350895
10,2024-02-29 21:09:39.237445116,17.0,fe80::c58:f513:27d:20b4,ff02::fb,5353.0,5353.0,48.0,40.0,_googlecast._tcp.local.,0,0 days 00:00:00.060234070
11,2024-02-29 21:09:39.237884045,17.0,192.168.1.46,192.168.1.255,57621.0,57621.0,72.0,44.0,,0,0 days 00:00:00.205547095
12,2024-02-29 21:09:39.238241911,17.0,192.168.1.46,239.255.255.250,50890.0,1900.0,153.0,125.0,,0,0 days 00:00:00.070791006
13,2024-02-29 21:09:39.238405943,17.0,192.168.1.46,224.0.0.251,5353.0,5353.0,73.0,45.0,_spotify-connect._tcp.local.,1,0 days 00:00:00.001250029
14,2024-02-29 21:09:39.238786936,17.0,fe80::c58:f513:27d:20b4,ff02::fb,5353.0,5353.0,53.0,45.0,_spotify-connect._tcp.local.,1,0 days 00:00:00.001341820
15,2024-02-29 21:09:39.430830002,17.0,192.168.1.231,239.255.255.250,55607.0,1900.0,153.0,125.0,,0,0 days 00:00:00.192588091
16,2024-02-29 21:09:39.445307970,17.0,192.168.1.46,239.255.255.250,50890.0,1900.0,153.0,125.0,,0,0 days 00:00:00.014477968
17,2024-02-29 21:09:39.529913902,17.0,192.168.1.231,224.0.0.251,5353.0,5353.0,73.0,45.0,_spotify-connect._tcp.local.,1,0 days 00:00:00.291507959
18,2024-02-29 21:09:39.530282021,17.0,fe80::10c9:a200:36ab:415e,ff02::fb,5353.0,5353.0,53.0,45.0,_spotify-connect._tcp.local.,1,0 days 00:00:00.291495085
19,2024-02-29 21:09:39.646693945,17.0,192.168.1.46,224.0.0.251,5353.0,5353.0,73.0,45.0,_spotify-connect._tcp.local.,1,0 days 00:00:00.116780043
20,2024-02-29 21:09:39.647048950,17.0,fe80::c58:f513:27d:20b4,ff02::fb,5353.0,5353.0,53.0,45.0,_spotify-connect._tcp.local.,1,0 days 00:00:00.116766929
21,2024-02-29 21:09:40.005597115,17.0,192.168.1.231,239.255.255.250,50528.0,1900.0,199.0,171.0,,0,0 days 00:00:00.560289145
22,2024-02-29 21:09:40.037175894,17.0,192.168.1.231,224.0.0.251,5353.0,5353.0,68.0,40.0,_googlecast._tcp.local.,0,0 days 00:00:00.390481949
23,2024-02-29 21:09:40.037278891,17.0,fe80::10c9:a200:36ab:415e,ff02::fb,5353.0,5353.0,48.0,40.0,_googlecast._tcp.local.,0,0 days 00:00:00.390229941
24,2024-02-29 21:09:40.056664944,17.0,192.168.1.46,239.255.255.250,52901.0,1900.0,199.0,171.0,,0,0 days 00:00:00.051067829
25,2024-02-29 21:09:40.056667089,17.0,192.168.1.46,224.0.0.251,5353.0,5353.0,68.0,40.0,_googlecast._tcp.local.,0,0 days 00:00:00.019491195
26,2024-02-29 21:09:40.057051897,17.0,fe80::c58:f513:27d:20b4,ff02::fb,5353.0,5353.0,48.0,40.0,_googlecast._tcp.local.,0,0 days 00:00:00.019773006
27,2024-02-29 21:09:41.005609035,17.0,192.168.1.231,239.255.255.250,50528.0,1900.0,199.0,171.0,,0,0 days 00:00:00.948944091
28,2024-02-29 21:09:41.080718994,17.0,192.168.1.46,239.255.255.250,52901.0,1900.0,199.0,171.0,,0,0 days 00:00:00.075109959
29,2024-02-29 21:09:41.431818962,17.0,192.168.1.231,239.255.255.250,55607.0,1900.0,153.0,125.0,,0,0 days 00:00:00.351099968
30,2024-02-29 21:09:41.492980957,17.0,192.168.1.46,239.255.255.250,50890.0,1900.0,153.0,125.0,,0,0 days 00:00:00.061161995
31,2024-02-29 21:09:41.530708074,17.0,192.168.1.231,224.0.0.251,5353.0,5353.0,73.0,45.0,_spotify-connect._tcp.local.,1,0 days 00:00:01.474040985
32,2024-02-29 21:09:41.531244993,17.0,fe80::10c9:a200:36ab:415e,ff02::fb,5353.0,5353.0,53.0,45.0,_spotify-connect._tcp.local.,1,0 days 00:00:01.474193096
33,2024-02-29 21:09:41.694785118,17.0,192.168.1.46,224.0.0.251,5353.0,5353.0,73.0,45.0,_spotify-connect._tcp.local.,1,0 days 00:00:00.164077044
34,2024-02-29 21:09:41.695136070,17.0,fe80::c58:f513:27d:20b4,ff02::fb,5353.0,5353.0,53.0,45.0,_spotify-connect._tcp.local.,1,0 days 00:00:00.163891077
35,2024-02-29 21:09:42.005770922,17.0,192.168.1.231,239.255.255.250,50528.0,1900.0,199.0,171.0,,0,0 days 00:00:00.512789965
36,2024-02-29 21:09:42.104821920,17.0,192.168.1.46,239.255.255.250,52901.0,1900.0,199.0,171.0,,0,0 days 00:00:00.099050998
37,2024-02-29 21:09:42.206799030,17.0,192.168.1.46,192.168.1.255,57621.0,57621.0,72.0,44.0,,0,0 days 00:00:02.968914985
38,2024-02-29 21:09:42.412256956,17.0,192.168.1.53,224.0.0.251,5353.0,5353.0,110.0,82.0,_companion-link._tcp.local.,0,0 days 00:00:00.717471838
39,2024-02-29 21:09:42.515129089,17.0,192.168.1.231,192.168.1.53,5353.0,5353.0,496.0,468.0,,0,
40,2024-02-29 21:09:43.046447039,17.0,192.168.1.231,224.0.0.251,5353.0,5353.0,68.0,40.0,_googlecast._tcp.local.,0,0 days 00:00:00.634190083
41,2024-02-29 21:09:43.046519995,17.0,fe80::10c9:a200:36ab:415e,ff02::fb,5353.0,5353.0,48.0,40.0,_googlecast._tcp.local.,0,0 days 00:00:01.351383925
42,2024-02-29 21:09:43.230855942,17.0,192.168.1.46,224.0.0.251,5353.0,5353.0,68.0,40.0,_googlecast._tcp.local.,0,0 days 00:00:00.184408903
43,2024-02-29 21:09:43.231107950,17.0,fe80::c58:f513:27d:20b4,ff02::fb,5353.0,5353.0,48.0,40.0,_googlecast._tcp.local.,0,0 days 00:00:00.184587955
44,2024-02-29 21:09:43.231602907,17.0,192.168.1.53,224.0.0.251,5353.0,5353.0,160.0,132.0,_companion-link._tcp.local.,0,0 days 00:00:00.000746965
45,2024-02-29 21:09:43.433334112,17.0,192.168.1.231,239.255.255.250,55607.0,1900.0,153.0,125.0,,0,0 days 00:00:01.328512192
46,2024-02-29 21:09:43.531467915,17.0,192.168.1.231,224.0.0.251,5353.0,5353.0,73.0,45.0,_spotify-connect._tcp.local.,1,0 days 00:00:00.299865008
47,2024-02-29 21:09:43.532831907,17.0,fe80::10c9:a200:36ab:415e,ff02::fb,5353.0,5353.0,53.0,45.0,_spotify-connect._tcp.local.,1,0 days 00:00:00.301723957
48,2024-02-29 21:09:43.640578985,17.0,192.168.1.46,239.255.255.250,50890.0,1900.0,153.0,125.0,,0,0 days 00:00:00.207244873
49,2024-02-29 21:09:43.640609026,17.0,192.168.1.46,224.0.0.251,5353.0,5353.0,73.0,45.0,_spotify-connect._tcp.local.,1,0 days 00:00:00.109141111
50,2024-02-29 21:09:43.641266108,17.0,fe80::c58:f513:27d:20b4,ff02::fb,5353.0,5353.0,53.0,45.0,_spotify-connect._tcp.local.,1,0 days 00:00:00.108434201
51,2024-02-29 21:09:45.434906960,17.0,192.168.1.231,239.255.255.250,55607.0,1900.0,153.0,125.0,,0,0 days 00:00:01.794327975
52,2024-02-29 21:09:45.483804941,17.0,192.168.1.46,239.255.255.250,50890.0,1900.0,153.0,125.0,,0,0 days 00:00:00.048897981
53,2024-02-29 21:09:45.531147002,17.0,192.168.1.231,224.0.0.251,5353.0,5353.0,73.0,45.0,_spotify-connect._tcp.local.,1,0 days 00:00:01.890537976
54,2024-02-29 21:09:45.533107996,17.0,fe80::10c9:a200:36ab:415e,ff02::fb,5353.0,5353.0,53.0,45.0,_spotify-connect._tcp.local.,1,0 days 00:00:01.891841888
55,2024-02-29 21:09:45.619107962,6.0,17.57.144.27,192.168.1.231,5223.0,55368.0,431.0,379.0,,0,
56,2024-02-29 21:09:45.619983912,6.0,192.168.1.231,17.57.144.27,55368.0,5223.0,52.0,0.0,,0,
57,2024-02-29 21:09:45.622950077,6.0,192.168.1.231,17.57.144.27,55368.0,5223.0,84.0,32.0,,0,0 days 00:00:00.002966165
58,2024-02-29 21:09:45.688407898,17.0,192.168.1.46,224.0.0.251,5353.0,5353.0,73.0,45.0,_spotify-connect._tcp.local.,1,0 days 00:00:00.157260896
59,2024-02-29 21:09:45.689069986,17.0,fe80::c58:f513:27d:20b4,ff02::fb,5353.0,5353.0,53.0,45.0,_spotify-connect._tcp.local.,1,0 days 00:00:00.155961990
60,2024-02-29 21:09:45.902848005,6.0,192.168.1.231,17.57.144.27,55368.0,5223.0,84.0,32.0,,0,0 days 00:00:00.279897928
61,2024-02-29 21:09:45.928911924,6.0,17.57.144.27,192.168.1.231,5223.0,55368.0,52.0,0.0,,0,0 days 00:00:00.309803962
62,2024-02-29 21:09:45.928911924,6.0,17.57.144.27,192.168.1.231,5223.0,55368.0,64.0,0.0,,0,0 days 00:00:00
63,2024-02-29 21:09:46.303513050,17.0,192.168.1.53,224.0.0.251,5353.0,5353.0,160.0,132.0,_companion-link._tcp.local.,0,0 days 00:00:00.615105152
64,2024-02-29 21:09:46.507997990,17.0,192.168.1.119,224.0.0.251,5353.0,5353.0,182.0,154.0,_rdlink._tcp.local.,0,0 days 00:00:00.204484940
65,2024-02-29 21:09:46.542543888,,,,,,,,,0,
66,2024-02-29 21:09:46.542678118,17.0,192.168.1.231,224.0.0.251,5353.0,5353.0,281.0,253.0,,0,0 days 00:00:00.034680128
67,2024-02-29 21:09:46.542817116,17.0,fe80::10c9:a200:36ab:415e,ff02::fb,5353.0,5353.0,261.0,253.0,,0,0 days 00:00:00.853747130
68,2024-02-29 21:09:47.435400963,17.0,192.168.1.231,239.255.255.250,55607.0,1900.0,153.0,125.0,,0,0 days 00:00:01.951596022
69,2024-02-29 21:09:47.530875921,17.0,192.168.1.231,224.0.0.251,5353.0,5353.0,73.0,45.0,_spotify-connect._tcp.local.,1,0 days 00:00:00.988197803
70,2024-02-29 21:09:47.531977892,17.0,192.168.1.119,224.0.0.251,5353.0,5353.0,110.0,82.0,_rdlink._tcp.local.,0,0 days 00:00:00.001101971
71,2024-02-29 21:09:47.532234907,17.0,fe80::10c9:a200:36ab:415e,ff02::fb,5353.0,5353.0,53.0,45.0,_spotify-connect._tcp.local.,1,0 days 00:00:00.989417791
72,2024-02-29 21:09:47.532872915,17.0,192.168.1.46,239.255.255.250,50890.0,1900.0,153.0,125.0,,0,0 days 00:00:00.097471952
73,2024-02-29 21:09:47.653748035,17.0,192.168.1.231,224.0.0.251,5353.0,5353.0,537.0,509.0,,0,0 days 00:00:00.121770143
74,2024-02-29 21:09:47.653846025,17.0,fe80::10c9:a200:36ab:415e,ff02::fb,5353.0,5353.0,517.0,509.0,,0,0 days 00:00:00.121611118
75,2024-02-29 21:09:47.736612082,17.0,192.168.1.46,224.0.0.251,5353.0,5353.0,73.0,45.0,_spotify-connect._tcp.local.,1,0 days 00:00:00.082864047
76,2024-02-29 21:09:47.737175941,17.0,fe80::c58:f513:27d:20b4,ff02::fb,5353.0,5353.0,53.0,45.0,_spotify-connect._tcp.local.,1,0 days 00:00:00.083329916
77,2024-02-29 21:09:49.436142921,17.0,192.168.1.231,239.255.255.250,55607.0,1900.0,153.0,125.0,,0,0 days 00:00:01.903270006
78,2024-02-29 21:09:49.531224012,17.0,192.168.1.231,224.0.0.251,5353.0,5353.0,73.0,45.0,_spotify-connect._tcp.local.,1,0 days 00:00:01.794611930
79,2024-02-29 21:09:49.531569003,17.0,fe80::10c9:a200:36ab:415e,ff02::fb,5353.0,5353.0,53.0,45.0,_spotify-connect._tcp.local.,1,0 days 00:00:01.794393062
80,2024-02-29 21:09:49.579802990,17.0,192.168.1.46,239.255.255.250,50890.0,1900.0,153.0,125.0,,0,0 days 00:00:00.143660069
81,2024-02-29 21:09:49.579839945,17.0,192.168.1.46,224.0.0.251,5353.0,5353.0,73.0,45.0,_spotify-connect._tcp.local.,1,0 days 00:00:00.048615933
82,2024-02-29 21:09:49.580317974,17.0,fe80::c58:f513:27d:20b4,ff02::fb,5353.0,5353.0,53.0,45.0,_spotify-connect._tcp.local.,1,0 days 00:00:00.048748971
83,2024-02-29 21:09:50.399159908,17.0,192.168.1.119,224.0.0.251,5353.0,5353.0,88.0,60.0,_rdlink._tcp.local.,0,0 days 00:00:00.819319963
84,2024-02-29 21:09:50.912971020,,,,,,,,,0,
85,2024-02-29 21:09:50.913113117,,,,,,,,,0,
86,2024-02-29 21:09:51.437517881,17.0,192.168.1.231,239.255.255.250,55607.0,1900.0,153.0,125.0,,0,0 days 00:00:01.857714891
87,2024-02-29 21:09:51.531618118,17.0,192.168.1.231,224.0.0.251,5353.0,5353.0,73.0,45.0,_spotify-connect._tcp.local.,1,0 days 00:00:01.132458210
88,2024-02-29 21:09:51.532994031,17.0,fe80::10c9:a200:36ab:415e,ff02::fb,5353.0,5353.0,53.0,45.0,_spotify-connect._tcp.local.,1,0 days 00:00:01.952676057
89,2024-02-29 21:09:51.627837896,17.0,192.168.1.46,239.255.255.250,50890.0,1900.0,153.0,125.0,,0,0 days 00:00:00.190320015
90,2024-02-29 21:09:51.627880096,17.0,192.168.1.46,224.0.0.251,5353.0,5353.0,73.0,45.0,_spotify-connect._tcp.local.,1,0 days 00:00:00.096261978
91,2024-02-29 21:09:51.628514051,17.0,fe80::c58:f513:27d:20b4,ff02::fb,5353.0,5353.0,53.0,45.0,_spotify-connect._tcp.local.,1,0 days 00:00:00.095520020
92,2024-02-29 21:09:52.037412882,17.0,192.168.1.119,224.0.0.251,5353.0,5353.0,72.0,44.0,_companion-link._tcp.local.,0,0 days 00:00:00.409532786
93,2024-02-29 21:09:52.062971114,17.0,192.168.1.231,224.0.0.251,5353.0,5353.0,537.0,509.0,,0,0 days 00:00:00.025558232
94,2024-02-29 21:09:52.063071011,17.0,fe80::10c9:a200:36ab:415e,ff02::fb,5353.0,5353.0,517.0,509.0,,0,0 days 00:00:00.434556960
95,2024-02-29 21:09:52.063858031,17.0,192.168.1.231,224.0.0.251,5353.0,5353.0,68.0,40.0,_googlecast._tcp.local.,0,0 days 00:00:00.000886917
96,2024-02-29 21:09:52.063932896,17.0,fe80::10c9:a200:36ab:415e,ff02::fb,5353.0,5353.0,48.0,40.0,_googlecast._tcp.local.,0,0 days 00:00:00.000861885
97,2024-02-29 21:09:52.241996050,17.0,192.168.1.46,224.0.0.251,5353.0,5353.0,68.0,40.0,_googlecast._tcp.local.,0,0 days 00:00:00.178138019
98,2024-02-29 21:09:52.242292881,17.0,fe80::c58:f513:27d:20b4,ff02::fb,5353.0,5353.0,48.0,40.0,_googlecast._tcp.local.,0,0 days 00:00:00.178359985
99,2024-02-29 21:09:53.438378096,17.0,192.168.1.231,239.255.255.250,55607.0,1900.0,153.0,125.0,,0,0 days 00:00:01.810540200
100,2024-02-29 21:09:53.470984936,17.0,192.168.1.46,239.255.255.250,50890.0,1900.0,153.0,125.0,,0,0 days 00:00:00.032606840
101,2024-02-29 21:09:53.530800104,17.0,192.168.1.231,224.0.0.251,5353.0,5353.0,73.0,45.0,_spotify-connect._tcp.local.,1,0 days 00:00:01.288804054
102,2024-02-29 21:09:53.532105923,17.0,fe80::10c9:a200:36ab:415e,ff02::fb,5353.0,5353.0,53.0,45.0,_spotify-connect._tcp.local.,1,0 days 00:00:01.289813042
103,2024-02-29 21:09:53.675647974,17.0,192.168.1.46,224.0.0.251,5353.0,5353.0,73.0,45.0,_spotify-connect._tcp.local.,1,0 days 00:00:00.144847870
104,2024-02-29 21:09:53.676163912,17.0,fe80::c58:f513:27d:20b4,ff02::fb,5353.0,5353.0,53.0,45.0,_spotify-connect._tcp.local.,1,0 days 00:00:00.144057989
105,2024-02-29 21:09:54.495090961,58.0,fe80::4b3:3a74:521d:f5b0,ff02::1:ffab:415e,,,32.0,,,0,
106,2024-02-29 21:09:54.495409966,58.0,fe80::10c9:a200:36ab:415e,fe80::4b3:3a74:521d:f5b0,,,32.0,,,0,
107,2024-02-29 21:09:54.699831009,58.0,2603:8000:b9f0:30a0:7596:82e6:5b5f:8e6f,ff02::1:ff97:b6ee,,,32.0,,,0,
108,2024-02-29 21:09:54.700090885,58.0,2603:8000:b9f0:30a0:840f:90c3:d6d2:3b95,2603:8000:b9f0:30a0:7596:82e6:5b5f:8e6f,,,32.0,,,0,
109,2024-02-29 21:09:55.314434052,17.0,192.168.1.53,224.0.0.251,5353.0,5353.0,160.0,132.0,_companion-link._tcp.local.,0,0 days 00:00:01.638786078
110,2024-02-29 21:09:55.439368010,17.0,192.168.1.231,239.255.255.250,55607.0,1900.0,153.0,125.0,,0,0 days 00:00:01.968383074
111,2024-02-29 21:09:55.519006014,17.0,192.168.1.46,239.255.255.250,50890.0,1900.0,153.0,125.0,,0,0 days 00:00:00.079638004
112,2024-02-29 21:09:55.531136036,17.0,192.168.1.231,224.0.0.251,5353.0,5353.0,73.0,45.0,_spotify-connect._tcp.local.,1,0 days 00:00:00.216701984
113,2024-02-29 21:09:55.532303094,17.0,fe80::10c9:a200:36ab:415e,ff02::fb,5353.0,5353.0,53.0,45.0,_spotify-connect._tcp.local.,1,0 days 00:00:01.856139182
114,2024-02-29 21:09:55.723627090,17.0,192.168.1.46,224.0.0.251,5353.0,5353.0,73.0,45.0,_spotify-connect._tcp.local.,1,0 days 00:00:00.192491054
115,2024-02-29 21:09:55.723922014,17.0,fe80::c58:f513:27d:20b4,ff02::fb,5353.0,5353.0,53.0,45.0,_spotify-connect._tcp.local.,1,0 days 00:00:00.191618920
116,2024-02-29 21:09:56.747880936,58.0,2603:8000:b9f0:30a0:7596:82e6:5b5f:8e6f,ff02::1:ff00:1704,,,32.0,,,0,
117,2024-02-29 21:09:56.748136997,58.0,2603:8000:b9f0:30a0:840f:90c3:d6d2:3b95,2603:8000:b9f0:30a0:7596:82e6:5b5f:8e6f,,,32.0,,,0,0 days 00:00:02.048046112
118,2024-02-29 21:09:57.440397024,17.0,192.168.1.231,239.255.255.250,55607.0,1900.0,153.0,125.0,,0,0 days 00:00:01.921391010
119,2024-02-29 21:09:57.531029940,17.0,192.168.1.231,224.0.0.251,5353.0,5353.0,73.0,45.0,_spotify-connect._tcp.local.,1,0 days 00:00:01.807402850
120,2024-02-29 21:09:57.532290936,17.0,fe80::10c9:a200:36ab:415e,ff02::fb,5353.0,5353.0,53.0,45.0,_spotify-connect._tcp.local.,1,0 days 00:00:01.808368922
121,2024-02-29 21:09:57.566991091,17.0,192.168.1.46,239.255.255.250,50890.0,1900.0,153.0,125.0,,0,0 days 00:00:00.126594067
122,2024-02-29 21:09:57.567032099,17.0,192.168.1.46,224.0.0.251,5353.0,5353.0,73.0,45.0,_spotify-connect._tcp.local.,1,0 days 00:00:00.036002159
123,2024-02-29 21:09:57.567461014,17.0,fe80::c58:f513:27d:20b4,ff02::fb,5353.0,5353.0,53.0,45.0,_spotify-connect._tcp.local.,1,0 days 00:00:00.035170078
124,2024-02-29 21:09:59.441350937,17.0,192.168.1.231,239.255.255.250,55607.0,1900.0,153.0,125.0,,0,0 days 00:00:01.874359846
125,2024-02-29 21:09:59.531332016,17.0,192.168.1.231,224.0.0.251,5353.0,5353.0,73.0,45.0,_spotify-connect._tcp.local.,1,0 days 00:00:01.964299917
126,2024-02-29 21:09:59.532696962,17.0,fe80::10c9:a200:36ab:415e,ff02::fb,5353.0,5353.0,53.0,45.0,_spotify-connect._tcp.local.,1,0 days 00:00:01.965235948
127,2024-02-29 21:09:59.562815905,58.0,2603:8000:b9f0:30a0:840f:90c3:d6d2:3b95,2603:8000:b9f0:30a0:7596:82e6:5b5f:8e6f,,,32.0,,,0,0 days 00:00:02.814678908
128,2024-02-29 21:09:59.562895060,58.0,fe80::10c9:a200:36ab:415e,fe80::4b3:3a74:521d:f5b0,,,32.0,,,0,0 days 00:00:05.067485094
129,2024-02-29 21:09:59.615142107,17.0,192.168.1.46,239.255.255.250,50890.0,1900.0,153.0,125.0,,0,0 days 00:00:00.173791170
130,2024-02-29 21:09:59.615394115,17.0,192.168.1.46,224.0.0.251,5353.0,5353.0,73.0,45.0,_spotify-connect._tcp.local.,1,0 days 00:00:00.084062099
131,2024-02-29 21:09:59.717511892,17.0,fe80::c58:f513:27d:20b4,ff02::fb,5353.0,5353.0,53.0,45.0,_spotify-connect._tcp.local.,1,0 days 00:00:00.184814930
132,2024-02-29 21:10:00.574086905,58.0,2603:8000:b9f0:30a0:840f:90c3:d6d2:3b95,2603:8000:b9f0:30a0:7596:82e6:5b5f:8e6f,,,32.0,,,0,0 days 00:00:01.011271
133,2024-02-29 21:10:00.574242115,58.0,fe80::10c9:a200:36ab:415e,fe80::4b3:3a74:521d:f5b0,,,32.0,,,0,0 days 00:00:01.011347055
134,2024-02-29 21:10:01.442389011,17.0,192.168.1.231,239.255.255.250,55607.0,1900.0,153.0,125.0,,0,0 days 00:00:01.827246904
135,2024-02-29 21:10:01.458211899,17.0,192.168.1.46,239.255.255.250,50890.0,1900.0,153.0,125.0,,0,0 days 00:00:00.015822888
136,2024-02-29 21:10:01.530977011,17.0,192.168.1.231,224.0.0.251,5353.0,5353.0,73.0,45.0,_spotify-connect._tcp.local.,1,0 days 00:00:01.915582896
137,2024-02-29 21:10:01.532201052,17.0,fe80::10c9:a200:36ab:415e,ff02::fb,5353.0,5353.0,53.0,45.0,_spotify-connect._tcp.local.,1,0 days 00:00:01.814689160
138,2024-02-29 21:10:01.585325956,58.0,2603:8000:b9f0:30a0:840f:90c3:d6d2:3b95,2603:8000:b9f0:30a0:7596:82e6:5b5f:8e6f,,,32.0,,,0,0 days 00:00:01.011239051
139,2024-02-29 21:10:01.585412979,58.0,fe80::10c9:a200:36ab:415e,fe80::4b3:3a74:521d:f5b0,,,32.0,,,0,0 days 00:00:01.011170864
140,2024-02-29 21:10:01.662854910,17.0,192.168.1.46,224.0.0.251,5353.0,5353.0,73.0,45.0,_spotify-connect._tcp.local.,1,0 days 00:00:00.131877899
141,2024-02-29 21:10:01.663598061,17.0,fe80::c58:f513:27d:20b4,ff02::fb,5353.0,5353.0,53.0,45.0,_spotify-connect._tcp.local.,1,0 days 00:00:00.131397009
142,2024-02-29 21:10:03.443423986,17.0,192.168.1.231,239.255.255.250,55607.0,1900.0,153.0,125.0,,0,0 days 00:00:01.985212087
143,2024-02-29 21:10:03.531371116,17.0,192.168.1.231,224.0.0.251,5353.0,5353.0,73.0,45.0,_spotify-connect._tcp.local.,1,0 days 00:00:01.868516206
144,2024-02-29 21:10:03.532638073,17.0,fe80::10c9:a200:36ab:415e,ff02::fb,5353.0,5353.0,53.0,45.0,_spotify-connect._tcp.local.,1,0 days 00:00:01.869040012
145,2024-02-29 21:10:03.608624935,17.0,192.168.1.46,239.255.255.250,50890.0,1900.0,153.0,125.0,,0,0 days 00:00:00.165200949
146,2024-02-29 21:10:03.608664989,17.0,192.168.1.46,224.0.0.251,5353.0,5353.0,73.0,45.0,_spotify-connect._tcp.local.,1,0 days 00:00:00.077293873
147,2024-02-29 21:10:03.609394073,17.0,fe80::c58:f513:27d:20b4,ff02::fb,5353.0,5353.0,53.0,45.0,_spotify-connect._tcp.local.,1,0 days 00:00:00.076756
148,2024-02-29 21:10:05.444386959,17.0,192.168.1.231,239.255.255.250,55607.0,1900.0,153.0,125.0,,0,0 days 00:00:01.835762024
149,2024-02-29 21:10:05.531291961,17.0,192.168.1.231,224.0.0.251,5353.0,5353.0,73.0,45.0,_spotify-connect._tcp.local.,1,0 days 00:00:01.922626972
150,2024-02-29 21:10:05.532334089,17.0,fe80::10c9:a200:36ab:415e,ff02::fb,5353.0,5353.0,53.0,45.0,_spotify-connect._tcp.local.,1,0 days 00:00:01.922940016
151,2024-02-29 21:10:05.656706095,17.0,192.168.1.46,239.255.255.250,50890.0,1900.0,153.0,125.0,,0,0 days 00:00:00.212319136
152,2024-02-29 21:10:05.656744957,17.0,192.168.1.46,224.0.0.251,5353.0,5353.0,73.0,45.0,_spotify-connect._tcp.local.,1,0 days 00:00:00.125452996
153,2024-02-29 21:10:05.657368898,17.0,fe80::c58:f513:27d:20b4,ff02::fb,5353.0,5353.0,53.0,45.0,_spotify-connect._tcp.local.,1,0 days 00:00:00.125034809
154,2024-02-29 21:10:07.445576906,17.0,192.168.1.231,239.255.255.250,55607.0,1900.0,153.0,125.0,,0,0 days 00:00:01.788870811
155,2024-02-29 21:10:07.499809027,17.0,192.168.1.46,239.255.255.250,50890.0,1900.0,153.0,125.0,,0,0 days 00:00:00.054232121
156,2024-02-29 21:10:07.531029940,17.0,192.168.1.231,224.0.0.251,5353.0,5353.0,73.0,45.0,_spotify-connect._tcp.local.,1,0 days 00:00:01.874284983
157,2024-02-29 21:10:07.532174110,17.0,fe80::10c9:a200:36ab:415e,ff02::fb,5353.0,5353.0,53.0,45.0,_spotify-connect._tcp.local.,1,0 days 00:00:01.874805212
158,2024-02-29 21:10:07.704504967,17.0,192.168.1.46,224.0.0.251,5353.0,5353.0,73.0,45.0,_spotify-connect._tcp.local.,1,0 days 00:00:00.173475027
159,2024-02-29 21:10:07.704771042,17.0,fe80::c58:f513:27d:20b4,ff02::fb,5353.0,5353.0,53.0,45.0,_spotify-connect._tcp.local.,1,0 days 00:00:00.172596932
160,2024-02-29 21:10:08.933706999,58.0,2603:8000:b9f0:30a0::1,ff02::1,,,64.0,,,0,
161,2024-02-29 21:10:08.934041023,58.0,2603:8000:b9f0:30a0:840f:90c3:d6d2:3b95,2603:8000:b9f0:30a0::1,,,64.0,,,0,
162,2024-02-29 21:10:09.445664883,17.0,192.168.1.231,239.255.255.250,55607.0,1900.0,153.0,125.0,,0,0 days 00:00:01.945855856
163,2024-02-29 21:10:09.531024933,17.0,192.168.1.231,224.0.0.251,5353.0,5353.0,73.0,45.0,_spotify-connect._tcp.local.,1,0 days 00:00:01.826519966
164,2024-02-29 21:10:09.532367944,17.0,fe80::10c9:a200:36ab:415e,ff02::fb,5353.0,5353.0,53.0,45.0,_spotify-connect._tcp.local.,1,0 days 00:00:01.827596902
165,2024-02-29 21:10:09.547852993,17.0,192.168.1.46,239.255.255.250,50890.0,1900.0,153.0,125.0,,0,0 days 00:00:00.102188110
166,2024-02-29 21:10:09.547887087,17.0,192.168.1.46,224.0.0.251,5353.0,5353.0,73.0,45.0,_spotify-connect._tcp.local.,1,0 days 00:00:00.016862154
