,time,protocol,src_ip,dst_ip,src_port,dst_port,length,payload_size,query_name,spotify_or_not,interarrival_time,dst_interarrival_time
1339,1712706989.015131,6.0,2a04:4e42:87::762,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,65024.0,1360.0,1328.0,,0,0.0,0.0
1340,1712706989.015132,6.0,2a04:4e42:87::762,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,65024.0,1101.0,1069.0,,0,9.5367431640625e-07,9.5367431640625e-07
1349,1712706989.017031,17.0,2600:1901:1:c36::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,58847.0,45.0,37.0,,0,0.0010690689086914062,0.0018990039825439453
1352,1712706989.017987,6.0,2a04:4e42:87::760,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,65026.0,32.0,0.0,,0,0.0001881122589111328,0.0009560585021972656
1353,1712706989.019975,6.0,2a04:4e42:87::760,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,65026.0,1360.0,1328.0,,0,0.001987934112548828,0.001987934112548828
1355,1712706989.021019,6.0,2a04:4e42:87::760,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,65026.0,1360.0,1328.0,,0,0.0009388923645019531,0.0010440349578857422
1356,1712706989.021026,6.0,2a04:4e42:87::760,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,65026.0,1360.0,1328.0,,0,6.9141387939453125e-06,6.9141387939453125e-06
1357,1712706989.021026,6.0,2a04:4e42:87::760,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,65026.0,741.0,709.0,,0,0.0,0.0
1362,1712706989.023015,17.0,2600:1901:1:e71::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,53138.0,286.0,278.0,,0,0.0015900135040283203,0.001989126205444336
1363,1712706989.023023,6.0,2a04:4e42:87::762,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,65024.0,44.0,0.0,,0,7.867813110351562e-06,7.867813110351562e-06
1367,1712706989.025339,17.0,2600:1901:1:c36::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,58847.0,36.0,28.0,,0,0.0020389556884765625,0.002315998077392578
1368,1712706989.025346,6.0,2a04:4e42:87::762,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,65024.0,44.0,0.0,,0,7.152557373046875e-06,7.152557373046875e-06
1369,1712706989.025346,6.0,2a04:4e42:87::760,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,65025.0,32.0,0.0,,0,0.0,0.0
1370,1712706989.025347,6.0,2a04:4e42:87::762,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,65024.0,32.0,0.0,,0,9.5367431640625e-07,9.5367431640625e-07
1371,1712706989.025347,6.0,2a04:4e42:87::760,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,65025.0,290.0,258.0,,0,0.0,0.0
1372,1712706989.025347,6.0,2a04:4e42:87::762,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,65024.0,91.0,59.0,,0,0.0,0.0
1373,1712706989.025348,6.0,2a04:4e42:87::760,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,65025.0,496.0,464.0,,0,9.5367431640625e-07,9.5367431640625e-07
1374,1712706989.025348,6.0,2a04:4e42:87::760,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,65025.0,1360.0,1328.0,,0,0.0,0.0
1375,1712706989.025349,6.0,2a04:4e42:87::760,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,65025.0,1360.0,1328.0,,0,9.5367431640625e-07,9.5367431640625e-07
1376,1712706989.02535,6.0,2a04:4e42:87::760,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,65025.0,1360.0,1328.0,,0,1.1920928955078125e-06,1.1920928955078125e-06
1377,1712706989.02535,6.0,2a04:4e42:87::760,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,65025.0,1360.0,1328.0,,0,0.0,0.0
1378,1712706989.025351,6.0,2a04:4e42:87::760,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,65025.0,1360.0,1328.0,,0,9.5367431640625e-07,9.5367431640625e-07
1379,1712706989.025352,6.0,2a04:4e42:87::760,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,65025.0,1360.0,1328.0,,0,9.5367431640625e-07,9.5367431640625e-07
1380,1712706989.025353,6.0,2a04:4e42:87::760,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,65025.0,1360.0,1328.0,,0,9.5367431640625e-07,9.5367431640625e-07
1381,1712706989.025354,6.0,2a04:4e42:87::760,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,65025.0,1360.0,1328.0,,0,9.5367431640625e-07,9.5367431640625e-07
1382,1712706989.025355,6.0,2a04:4e42:87::760,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,65025.0,1360.0,1328.0,,0,1.1920928955078125e-06,1.1920928955078125e-06
1383,1712706989.025356,6.0,2a04:4e42:87::760,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,65025.0,1360.0,1328.0,,0,9.5367431640625e-07,9.5367431640625e-07
1384,1712706989.025356,6.0,2a04:4e42:87::760,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,65025.0,1360.0,1328.0,,0,0.0,0.0
1385,1712706989.025357,6.0,2a04:4e42:87::760,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,65025.0,1360.0,1328.0,,0,9.5367431640625e-07,9.5367431640625e-07
1386,1712706989.025358,6.0,2a04:4e42:87::760,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,65025.0,1360.0,1328.0,,0,9.5367431640625e-07,9.5367431640625e-07
1387,1712706989.025359,6.0,2a04:4e42:87::760,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,65025.0,1360.0,1328.0,,0,9.5367431640625e-07,9.5367431640625e-07
1388,1712706989.025359,6.0,2a04:4e42:87::760,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,65025.0,637.0,605.0,,0,0.0,0.0
1389,1712706989.02536,6.0,2a04:4e42:87::762,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,65024.0,1360.0,1328.0,,0,1.1920928955078125e-06,1.1920928955078125e-06
1390,1712706989.025361,6.0,2a04:4e42:87::762,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,65024.0,1360.0,1328.0,,0,9.5367431640625e-07,9.5367431640625e-07
1391,1712706989.025361,6.0,2a04:4e42:87::762,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,65024.0,1360.0,1328.0,,0,0.0,0.0
1392,1712706989.025362,6.0,2a04:4e42:87::762,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,65024.0,1360.0,1328.0,,0,9.5367431640625e-07,9.5367431640625e-07
1393,1712706989.025363,6.0,2a04:4e42:87::762,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,65024.0,1360.0,1328.0,,0,9.5367431640625e-07,9.5367431640625e-07
1394,1712706989.025364,6.0,2a04:4e42:87::762,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,65024.0,1360.0,1328.0,,0,9.5367431640625e-07,9.5367431640625e-07
1395,1712706989.025365,6.0,2a04:4e42:87::762,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,65024.0,1360.0,1328.0,,0,1.1920928955078125e-06,1.1920928955078125e-06
1396,1712706989.025366,6.0,2a04:4e42:87::762,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,65024.0,1360.0,1328.0,,0,9.5367431640625e-07,9.5367431640625e-07
1397,1712706989.025366,6.0,2a04:4e42:87::762,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,65024.0,1360.0,1328.0,,0,0.0,0.0
1398,1712706989.025367,6.0,2a04:4e42:87::762,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,65024.0,703.0,671.0,,0,9.5367431640625e-07,9.5367431640625e-07
1405,1712706989.026954,6.0,2a04:4e42:87::762,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,65024.0,44.0,0.0,,0,0.0007138252258300781,0.0015869140625
1406,1712706989.026954,6.0,2a04:4e42:87::762,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,65024.0,44.0,0.0,,0,0.0,0.0
1407,1712706989.031161,6.0,2a04:4e42:87::760,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,65026.0,32.0,0.0,,0,0.004207134246826172,0.004207134246826172
1408,1712706989.031168,6.0,2a04:4e42:87::760,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,65026.0,290.0,258.0,,0,6.9141387939453125e-06,6.9141387939453125e-06
1409,1712706989.031169,6.0,2a04:4e42:87::760,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,65026.0,500.0,468.0,,0,9.5367431640625e-07,9.5367431640625e-07
1410,1712706989.03117,6.0,2a04:4e42:87::760,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,65026.0,1360.0,1328.0,,0,9.5367431640625e-07,9.5367431640625e-07
1411,1712706989.03117,6.0,2a04:4e42:87::760,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,65026.0,1360.0,1328.0,,0,0.0,0.0
1412,1712706989.031171,6.0,2a04:4e42:87::760,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,65026.0,1360.0,1328.0,,0,1.1920928955078125e-06,1.1920928955078125e-06
1413,1712706989.031172,6.0,2a04:4e42:87::760,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,65026.0,1360.0,1328.0,,0,9.5367431640625e-07,9.5367431640625e-07
1414,1712706989.031173,6.0,2a04:4e42:87::760,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,65026.0,1360.0,1328.0,,0,9.5367431640625e-07,9.5367431640625e-07
1415,1712706989.031173,6.0,2a04:4e42:87::760,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,65026.0,1360.0,1328.0,,0,0.0,0.0
1416,1712706989.031174,6.0,2a04:4e42:87::760,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,65026.0,1360.0,1328.0,,0,9.5367431640625e-07,9.5367431640625e-07
1417,1712706989.031175,6.0,2a04:4e42:87::762,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,65024.0,32.0,0.0,,0,9.5367431640625e-07,9.5367431640625e-07
1418,1712706989.031175,6.0,2a04:4e42:87::760,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,65026.0,1360.0,1328.0,,0,0.0,0.0
1419,1712706989.031177,6.0,2a04:4e42:87::760,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,65026.0,1360.0,1328.0,,0,2.1457672119140625e-06,2.1457672119140625e-06
1420,1712706989.031178,6.0,2a04:4e42:87::760,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,65026.0,1360.0,1328.0,,0,9.5367431640625e-07,9.5367431640625e-07
1421,1712706989.031179,6.0,2a04:4e42:87::760,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,65026.0,1360.0,1328.0,,0,9.5367431640625e-07,9.5367431640625e-07
1422,1712706989.03118,6.0,2a04:4e42:87::760,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,65026.0,1219.0,1187.0,,0,9.5367431640625e-07,9.5367431640625e-07
1426,1712706989.045996,17.0,2600:1901:1:e71::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,53138.0,253.0,245.0,,0,0.014552831649780273,0.014816045761108398
1427,1712706989.046003,17.0,2600:1901:1:e71::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,53138.0,326.0,318.0,,0,7.152557373046875e-06,7.152557373046875e-06
1430,1712706989.046987,17.0,2600:1901:1:e71::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,53138.0,377.0,369.0,,0,0.0007269382476806641,0.0009839534759521484
1432,1712706989.047913,17.0,2600:1901:1:e71::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,53138.0,329.0,321.0,,0,0.0007681846618652344,0.0009260177612304688
1434,1712706989.048961,17.0,2600:1901:1:e71::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,53138.0,363.0,355.0,,0,0.0008978843688964844,0.0010478496551513672
1436,1712706989.051285,17.0,2600:1901:1:e71::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,53138.0,32.0,24.0,,0,0.002171039581298828,0.0023241043090820312
1438,1712706989.054882,17.0,2600:1901:1:e71::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,53138.0,32.0,24.0,,0,0.0034079551696777344,0.0035970211029052734
1444,1712706989.075024,17.0,2600:1901:1:e71::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,53138.0,36.0,28.0,,0,0.005034923553466797,0.0201418399810791
1445,1712706989.075035,17.0,2600:1901:1:e71::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,53138.0,37.0,29.0,,0,1.1205673217773438e-05,1.1205673217773438e-05
1446,1712706989.075035,17.0,2600:1901:1:e71::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,53138.0,37.0,29.0,,0,0.0,0.0
1448,1712706989.075997,17.0,2600:1901:1:e71::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,53138.0,37.0,29.0,,0,0.0007560253143310547,0.0009620189666748047
1449,1712706989.076002,17.0,2600:1901:1:e71::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,53138.0,37.0,29.0,,0,4.76837158203125e-06,4.76837158203125e-06
1451,1712706989.088018,17.0,2600:1901:1:c36::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,58847.0,552.0,544.0,,0,0.01179194450378418,0.012016057968139648
1454,1712706989.109961,17.0,2600:1901:1:e71::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,53138.0,31.0,23.0,,0,0.004930973052978516,0.021943092346191406
1456,1712706989.120133,17.0,2600:1901:1:c36::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,58847.0,33.0,25.0,,0,0.009907960891723633,0.010171890258789062
1457,1712706989.147107,17.0,2600:1901:1:e71::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,53138.0,44.0,36.0,,0,0.026973962783813477,0.026973962783813477
1458,1712706989.147113,17.0,2600:1901:1:e71::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,53138.0,182.0,174.0,,0,6.198883056640625e-06,6.198883056640625e-06
1461,1712706989.151095,17.0,2600:1901:1:e71::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,53138.0,283.0,275.0,,0,0.0037038326263427734,0.003981828689575195
1463,1712706989.156088,17.0,2600:1901:1:e71::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,53138.0,258.0,250.0,,0,0.004846096038818359,0.0049932003021240234
1466,1712706989.17016,17.0,2600:1901:1:e71::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,53138.0,188.0,180.0,,0,0.0007650852203369141,0.014071941375732422
1469,1712706989.175126,17.0,2600:1901:1:e71::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,53138.0,37.0,29.0,,0,0.003049135208129883,0.004966020584106445
1471,1712706989.179076,17.0,2600:1901:1:e71::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,53138.0,37.0,29.0,,0,0.001981973648071289,0.003949880599975586
1472,1712706989.18309,17.0,2600:1901:1:e71::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,53138.0,37.0,29.0,,0,0.004014015197753906,0.004014015197753906
1475,1712706989.200137,17.0,2600:1901:1:e71::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,53138.0,37.0,29.0,,0,0.0077359676361083984,0.01704692840576172
1476,1712706989.216147,17.0,2600:1901:1:e71::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,53138.0,315.0,307.0,,0,0.016010046005249023,0.016010046005249023
1479,1712706989.245204,17.0,2600:1901:1:e71::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,53138.0,37.0,29.0,,0,0.007546901702880859,0.029057025909423828
1480,1712706989.247207,17.0,2600:1901:1:e71::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,53138.0,309.0,301.0,,0,0.0020029544830322266,0.0020029544830322266
1482,1712706989.250185,17.0,2600:1901:1:e71::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,53138.0,289.0,281.0,,0,0.0027680397033691406,0.002978086471557617
1484,1712706989.252034,17.0,2600:1901:1:e71::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,53138.0,33.0,25.0,,0,0.0016808509826660156,0.0018489360809326172
1485,1712706989.253165,17.0,2600:1901:1:e71::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,53138.0,180.0,172.0,,0,0.0011310577392578125,0.0011310577392578125
1487,1712706989.256178,17.0,2600:1901:1:e71::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,53138.0,33.0,25.0,,0,0.002871990203857422,0.0030128955841064453
1488,1712706989.260196,17.0,2600:1901:1:e71::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,53138.0,285.0,277.0,,0,0.004018068313598633,0.004018068313598633
1490,1712706989.268217,17.0,2600:1901:1:e71::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,53138.0,33.0,25.0,,0,0.007699012756347656,0.008021116256713867
1494,1712706989.275211,17.0,2600:1901:1:e71::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,53138.0,37.0,29.0,,0,0.0009601116180419922,0.006994009017944336
1495,1712706989.275212,17.0,2600:1901:1:e71::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,53138.0,37.0,29.0,,0,9.5367431640625e-07,9.5367431640625e-07
1497,1712706989.279183,17.0,2600:1901:1:e71::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,53138.0,37.0,29.0,,0,0.0025708675384521484,0.0039708614349365234
1500,1712706989.287208,17.0,2600:1901:1:e71::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,53138.0,37.0,29.0,,0,0.0048160552978515625,0.008025169372558594
1502,1712706989.304229,17.0,2600:1901:1:e71::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,53138.0,339.0,331.0,,0,0.01557612419128418,0.01702094078063965
1504,1712706989.312243,17.0,2600:1901:1:e71::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,53138.0,33.0,25.0,,0,0.007750988006591797,0.00801396369934082
1506,1712706989.331257,17.0,2600:1901:1:e71::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,53138.0,37.0,29.0,,0,0.004922151565551758,0.01901412010192871
1508,1712706989.355357,17.0,2600:1901:1:e71::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,53138.0,133.0,125.0,,0,0.02262401580810547,0.02409982681274414
1509,1712706989.35537,17.0,2600:1901:1:e71::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,53138.0,352.0,344.0,,0,1.3113021850585938e-05,1.3113021850585938e-05
1512,1712706989.364317,17.0,2600:1901:1:e71::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,53138.0,33.0,25.0,,0,0.008458852767944336,0.008946895599365234
1513,1712706989.365253,17.0,2600:1901:1:e71::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,53138.0,172.0,164.0,,0,0.0009360313415527344,0.0009360313415527344
1515,1712706989.372329,17.0,2600:1901:1:e71::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,53138.0,33.0,25.0,,0,0.006930112838745117,0.0070760250091552734
1517,1712706989.383313,17.0,2600:1901:1:e71::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,53138.0,37.0,29.0,,0,0.004253864288330078,0.010983943939208984
1518,1712706989.384318,17.0,2600:1901:1:e71::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,53138.0,183.0,175.0,,0,0.0010051727294921875,0.0010051727294921875
1520,1712706989.392364,17.0,2600:1901:1:e71::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,53138.0,33.0,25.0,,0,0.00778508186340332,0.00804591178894043
1521,1712706989.406397,17.0,2600:1901:1:e71::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,53138.0,355.0,347.0,,0,0.014033079147338867,0.014033079147338867
1524,1712706989.412386,17.0,2600:1901:1:e71::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,53138.0,33.0,25.0,,0,0.004791975021362305,0.0059888362884521484
1525,1712706989.46949,17.0,2600:1901:1:e71::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,53138.0,44.0,36.0,,0,0.05710411071777344,0.05710411071777344
1527,1712706989.470372,17.0,2600:1901:1:e71::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,53138.0,341.0,333.0,,0,8.487701416015625e-05,0.0008819103240966797
1529,1712706989.476437,17.0,2600:1901:1:e71::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,53138.0,33.0,25.0,,0,0.004019975662231445,0.0060651302337646484
1536,1712706990.343783,17.0,2600:1901:1:e71::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,53138.0,37.0,29.0,,0,0.007695913314819336,0.8673458099365234
1537,1712706990.343795,17.0,2600:1901:1:e71::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,53138.0,38.0,30.0,,0,1.2159347534179688e-05,1.2159347534179688e-05
1539,1712706990.400427,17.0,2600:1901:1:e71::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,53138.0,127.0,119.0,,0,0.055254220962524414,0.056632041931152344
1541,1712706990.404346,17.0,2600:1901:1:e71::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,53138.0,311.0,303.0,,0,0.0034279823303222656,0.003918886184692383
1543,1712706990.408395,17.0,2600:1901:1:e71::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,53138.0,33.0,25.0,,0,0.003823995590209961,0.004049062728881836
1546,1712706990.412353,17.0,2600:1901:1:e71::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,53138.0,33.0,25.0,,0,0.0013210773468017578,0.003957986831665039
1568,1712706990.685076,6.0,2a04:4e42:87::762,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,65024.0,32.0,0.0,,0,6.9141387939453125e-06,0.2727229595184326
1569,1712706990.685077,6.0,2a04:4e42:87::760,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,65025.0,32.0,0.0,,0,9.5367431640625e-07,9.5367431640625e-07
1570,1712706990.685077,6.0,2a04:4e42:87::762,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,65024.0,56.0,24.0,,0,0.0,0.0
1571,1712706990.685078,6.0,2a04:4e42:87::760,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,65025.0,63.0,31.0,,0,9.5367431640625e-07,9.5367431640625e-07
1573,1712706990.685079,6.0,2600:1901:1:c36::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,64997.0,32.0,0.0,,0,0.0,1.1920928955078125e-06
1574,1712706990.68508,6.0,2a04:4e42:87::760,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,65002.0,32.0,0.0,,0,9.5367431640625e-07,9.5367431640625e-07
1575,1712706990.68508,6.0,2a04:4e42:87::760,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,65025.0,32.0,0.0,,0,0.0,0.0
1576,1712706990.68508,6.0,2a04:4e42:87::762,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,65024.0,32.0,0.0,,0,0.0,0.0
1577,1712706990.68508,6.0,2600:1901:1:c36::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,65006.0,32.0,0.0,,0,0.0,0.0
1578,1712706990.685081,6.0,2600:1901:1:c36::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,65012.0,32.0,0.0,,0,9.5367431640625e-07,9.5367431640625e-07
1579,1712706990.685081,6.0,2a04:4e42:87::760,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,65002.0,63.0,31.0,,0,0.0,0.0
1580,1712706990.685081,6.0,2a04:4e42:87::760,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,65002.0,32.0,0.0,,0,0.0,0.0
1581,1712706990.685082,6.0,2600:1901:1:c36::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,64995.0,32.0,0.0,,0,9.5367431640625e-07,9.5367431640625e-07
1582,1712706990.685082,6.0,2600:1901:1:c36::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,64998.0,32.0,0.0,,0,0.0,0.0
1583,1712706990.685082,6.0,2600:1901:1:e71::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,65016.0,32.0,0.0,,0,0.0,0.0
1598,1712706990.687506,6.0,2600:1901:1:c36::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,65007.0,32.0,0.0,,0,1.9073486328125e-06,0.002424001693725586
1599,1712706990.687506,6.0,2600:1901:1:c36::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,65001.0,32.0,0.0,,0,0.0,0.0
1600,1712706990.687506,6.0,2600:1406:4e00:7::17dc:4be9,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,65009.0,56.0,24.0,,0,0.0,0.0
1601,1712706990.687507,6.0,2600:1406:4e00:7::17dc:4be9,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,65009.0,32.0,0.0,,0,9.5367431640625e-07,9.5367431640625e-07
1602,1712706990.687507,6.0,2a04:4e42:87::760,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,65026.0,32.0,0.0,,0,0.0,0.0
1603,1712706990.687507,6.0,2a04:4e42:87::760,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,65026.0,63.0,31.0,,0,0.0,0.0
1604,1712706990.687508,6.0,2a04:4e42:87::760,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,65004.0,32.0,0.0,,0,1.1920928955078125e-06,1.1920928955078125e-06
1605,1712706990.687508,6.0,2a04:4e42:87::760,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,65004.0,63.0,31.0,,0,0.0,0.0
1606,1712706990.687509,6.0,2a04:4e42:87::760,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,65004.0,32.0,0.0,,0,9.5367431640625e-07,9.5367431640625e-07
1607,1712706990.687509,6.0,2a04:4e42:87::763,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,65005.0,32.0,0.0,,0,0.0,0.0
1608,1712706990.687509,6.0,2a04:4e42:87::760,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,65008.0,32.0,0.0,,0,0.0,0.0
1609,1712706990.687509,6.0,2a04:4e42:87::760,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,65008.0,63.0,31.0,,0,0.0,0.0
1610,1712706990.68751,6.0,2a04:4e42:87::760,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,65026.0,32.0,0.0,,0,9.5367431640625e-07,9.5367431640625e-07
1611,1712706990.68751,6.0,2a04:4e42:87::760,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,65008.0,32.0,0.0,,0,0.0,0.0
1612,1712706990.68751,6.0,2a04:4e42:87::763,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,65005.0,56.0,24.0,,0,0.0,0.0
