,time,protocol,src_ip,dst_ip,src_port,dst_port,length,payload_size,query_name,spotify_or_not,interarrival_time
0,2024-04-09 22:39:58.327846050,6.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2620:149:a43:180::2:1,62154.0,443.0,195.0,163.0,,0,
1,2024-04-09 22:39:58.338968039,6.0,2620:149:a43:180::2:1,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,62154.0,32.0,0.0,,0,
2,2024-04-09 22:39:58.339129925,6.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2620:149:a43:180::2:1,62154.0,443.0,745.0,713.0,,0,0 days 00:00:00.011283875
3,2024-04-09 22:39:58.344152927,6.0,2620:149:a43:180::2:1,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,62154.0,32.0,0.0,,0,0 days 00:00:00.005184888
4,2024-04-09 22:39:58.361704111,,,,,,,,,0,
5,2024-04-09 22:39:58.430315971,6.0,2620:149:a43:180::2:1,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,62154.0,687.0,655.0,,0,0 days 00:00:00.086163044
6,2024-04-09 22:39:58.430521011,6.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2620:149:a43:180::2:1,62154.0,443.0,32.0,0.0,,0,0 days 00:00:00.091391086
7,2024-04-09 22:39:58.465271950,17.0,192.168.1.81,224.0.0.251,5353.0,5353.0,68.0,40.0,_googlecast._tcp.local.,0,
8,2024-04-09 22:39:58.465301991,17.0,fe80::813:7ec4:1375:15d9,ff02::fb,5353.0,5353.0,48.0,40.0,_googlecast._tcp.local.,0,
9,2024-04-09 22:39:58.508419991,17.0,192.168.1.81,192.168.1.255,57621.0,57621.0,68.0,40.0,,0,
10,2024-04-09 22:39:58.557379961,17.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1700:1420:3b60::1,40702.0,53.0,45.0,37.0,accounts.google.com.,0,
11,2024-04-09 22:39:58.557420969,17.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1700:1420:3b60::1,35707.0,53.0,45.0,37.0,accounts.google.com.,0,0 days 00:00:00.000041008
12,2024-04-09 22:39:58.557427883,17.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1700:1420:3b60::1,62080.0,53.0,45.0,37.0,accounts.google.com.,0,0 days 00:00:00.000006914
13,2024-04-09 22:39:58.560429096,17.0,2600:1700:1420:3b60::1,2600:1700:1420:3b60:e46c:b485:479d:6b1a,53.0,40702.0,73.0,65.0,accounts.google.com.,0,0 days 00:00:00.130113125
14,2024-04-09 22:39:58.560431957,17.0,2600:1700:1420:3b60::1,2600:1700:1420:3b60:e46c:b485:479d:6b1a,53.0,35707.0,61.0,53.0,accounts.google.com.,0,0 days 00:00:00.000002861
15,2024-04-09 22:39:58.566973925,6.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2607:f8b0:4002:c09::54,64696.0,443.0,44.0,0.0,,0,
16,2024-04-09 22:39:58.572410107,17.0,2600:1700:1420:3b60::1,2600:1700:1420:3b60:e46c:b485:479d:6b1a,53.0,62080.0,95.0,87.0,accounts.google.com.,0,0 days 00:00:00.011978150
17,2024-04-09 22:39:58.572516918,58.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1700:1420:3b60::1,,,143.0,,accounts.google.com.,0,0 days 00:00:00.015089035
18,2024-04-09 22:39:58.589375019,17.0,192.168.1.81,239.255.255.250,62035.0,1900.0,199.0,171.0,,0,
19,2024-04-09 22:39:58.593893051,17.0,192.168.1.81,192.168.1.255,57621.0,57621.0,72.0,44.0,,0,0 days 00:00:00.085473060
20,2024-04-09 22:39:58.597259998,17.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1700:1420:3b60::1,21471.0,53.0,46.0,38.0,xpui.app.spotify.com.,1,0 days 00:00:00.024743080
21,2024-04-09 22:39:58.597296953,17.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1700:1420:3b60::1,27662.0,53.0,46.0,38.0,xpui.app.spotify.com.,1,0 days 00:00:00.000036955
22,2024-04-09 22:39:58.597305059,17.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1700:1420:3b60::1,48467.0,53.0,46.0,38.0,xpui.app.spotify.com.,1,0 days 00:00:00.000008106
23,2024-04-09 22:39:58.600482941,17.0,2600:1700:1420:3b60::1,2600:1700:1420:3b60:e46c:b485:479d:6b1a,53.0,21471.0,46.0,38.0,xpui.app.spotify.com.,1,0 days 00:00:00.028072834
24,2024-04-09 22:39:58.600485086,17.0,2600:1700:1420:3b60::1,2600:1700:1420:3b60:e46c:b485:479d:6b1a,53.0,27662.0,46.0,38.0,xpui.app.spotify.com.,1,0 days 00:00:00.000002145
25,2024-04-09 22:39:58.600687981,17.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1700:1420:3b60::1,52548.0,53.0,59.0,51.0,xpui.app.spotify.com.attlocal.net.,1,0 days 00:00:00.003382922
26,2024-04-09 22:39:58.600743055,17.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1700:1420:3b60::1,15567.0,53.0,59.0,51.0,xpui.app.spotify.com.attlocal.net.,1,0 days 00:00:00.000055074
27,2024-04-09 22:39:58.603585958,17.0,2600:1700:1420:3b60::1,2600:1700:1420:3b60:e46c:b485:479d:6b1a,53.0,52548.0,59.0,51.0,xpui.app.spotify.com.attlocal.net.,1,0 days 00:00:00.003100872
28,2024-04-09 22:39:58.603588104,17.0,2600:1700:1420:3b60::1,2600:1700:1420:3b60:e46c:b485:479d:6b1a,53.0,15567.0,59.0,51.0,xpui.app.spotify.com.attlocal.net.,1,0 days 00:00:00.000002146
29,2024-04-09 22:39:58.614475965,17.0,2600:1700:1420:3b60::1,2600:1700:1420:3b60:e46c:b485:479d:6b1a,53.0,48467.0,111.0,103.0,xpui.app.spotify.com.,1,0 days 00:00:00.010887861
30,2024-04-09 22:39:58.614583015,58.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1700:1420:3b60::1,,,159.0,,xpui.app.spotify.com.,1,0 days 00:00:00.013839960
31,2024-04-09 22:39:58.619443893,6.0,2607:f8b0:4002:c09::54,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,64696.0,40.0,0.0,,0,0 days 00:00:00.004967928
32,2024-04-09 22:39:58.619587898,6.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2607:f8b0:4002:c09::54,64696.0,443.0,32.0,0.0,,0,0 days 00:00:00.052613973
33,2024-04-09 22:39:58.619808912,6.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2607:f8b0:4002:c09::54,64696.0,443.0,571.0,539.0,,0,0 days 00:00:00.000221014
34,2024-04-09 22:39:58.662817001,17.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1700:1420:3b60::1,26314.0,53.0,41.0,33.0,api.spotify.com.,1,0 days 00:00:00.048233986
35,2024-04-09 22:39:58.662854910,17.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1700:1420:3b60::1,13516.0,53.0,41.0,33.0,api.spotify.com.,1,0 days 00:00:00.000037909
36,2024-04-09 22:39:58.662863016,17.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1700:1420:3b60::1,64532.0,53.0,41.0,33.0,api.spotify.com.,1,0 days 00:00:00.000008106
37,2024-04-09 22:39:58.663012028,17.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1700:1420:3b60::1,25143.0,53.0,47.0,39.0,apresolve.spotify.com.,1,0 days 00:00:00.000149012
38,2024-04-09 22:39:58.663059950,17.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1700:1420:3b60::1,12706.0,53.0,47.0,39.0,apresolve.spotify.com.,1,0 days 00:00:00.000047922
39,2024-04-09 22:39:58.663093090,17.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1700:1420:3b60::1,27471.0,53.0,47.0,39.0,apresolve.spotify.com.,1,0 days 00:00:00.000033140
40,2024-04-09 22:39:58.663156033,17.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1700:1420:3b60::1,1385.0,53.0,49.0,41.0,api-partner.spotify.com.,1,0 days 00:00:00.000062943
41,2024-04-09 22:39:58.663183928,17.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1700:1420:3b60::1,19212.0,53.0,49.0,41.0,api-partner.spotify.com.,1,0 days 00:00:00.000027895
42,2024-04-09 22:39:58.663211107,17.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1700:1420:3b60::1,52476.0,53.0,49.0,41.0,api-partner.spotify.com.,1,0 days 00:00:00.000027179
43,2024-04-09 22:39:58.665803909,17.0,2600:1700:1420:3b60::1,2600:1700:1420:3b60:e46c:b485:479d:6b1a,53.0,26314.0,113.0,105.0,api.spotify.com.,1,0 days 00:00:00.046360016
44,2024-04-09 22:39:58.665806055,17.0,2600:1700:1420:3b60::1,2600:1700:1420:3b60:e46c:b485:479d:6b1a,53.0,13516.0,101.0,93.0,api.spotify.com.,1,0 days 00:00:00.000002146
45,2024-04-09 22:39:58.666532040,17.0,2600:1700:1420:3b60::1,2600:1700:1420:3b60:e46c:b485:479d:6b1a,53.0,25143.0,75.0,67.0,apresolve.spotify.com.,1,0 days 00:00:00.000725985
46,2024-04-09 22:39:58.666532993,17.0,2600:1700:1420:3b60::1,2600:1700:1420:3b60:e46c:b485:479d:6b1a,53.0,12706.0,63.0,55.0,apresolve.spotify.com.,1,0 days 00:00:00.000000953
47,2024-04-09 22:39:58.667457104,17.0,2600:1700:1420:3b60::1,2600:1700:1420:3b60:e46c:b485:479d:6b1a,53.0,1385.0,158.0,150.0,api-partner.spotify.com.,1,0 days 00:00:00.000924111
48,2024-04-09 22:39:58.667458057,17.0,2600:1700:1420:3b60::1,2600:1700:1420:3b60:e46c:b485:479d:6b1a,53.0,19212.0,146.0,138.0,api-partner.spotify.com.,1,0 days 00:00:00.000000953
49,2024-04-09 22:39:58.668229103,17.0,192.168.1.81,224.0.0.251,5353.0,5353.0,68.0,40.0,_googlecast._tcp.local.,0,0 days 00:00:00.202957153
50,2024-04-09 22:39:58.668320894,17.0,fe80::813:7ec4:1375:15d9,ff02::fb,5353.0,5353.0,48.0,40.0,_googlecast._tcp.local.,0,0 days 00:00:00.203018903
51,2024-04-09 22:39:58.671757936,6.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1901:1:c36::,64698.0,443.0,44.0,0.0,,0,
52,2024-04-09 22:39:58.671895027,17.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1700:1420:3b60::1,34365.0,53.0,49.0,41.0,spclient.wg.spotify.com.,1,0 days 00:00:00.008683920
53,2024-04-09 22:39:58.671916962,17.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1700:1420:3b60::1,53655.0,53.0,49.0,41.0,spclient.wg.spotify.com.,1,0 days 00:00:00.000021935
54,2024-04-09 22:39:58.671952009,17.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1700:1420:3b60::1,2399.0,53.0,49.0,41.0,spclient.wg.spotify.com.,1,0 days 00:00:00.000035047
55,2024-04-09 22:39:58.672421932,17.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1901:1:c36::,54464.0,443.0,1238.0,1230.0,,0,0 days 00:00:00.000663996
56,2024-04-09 22:39:58.672606945,17.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1700:1420:3b60::1,52531.0,53.0,36.0,28.0,pl.scdn.co.,0,0 days 00:00:00.000654936
57,2024-04-09 22:39:58.672662973,17.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1700:1420:3b60::1,16903.0,53.0,36.0,28.0,pl.scdn.co.,0,0 days 00:00:00.000056028
58,2024-04-09 22:39:58.672684908,17.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1700:1420:3b60::1,8677.0,53.0,36.0,28.0,pl.scdn.co.,0,0 days 00:00:00.000021935
59,2024-04-09 22:39:58.673008919,17.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1901:1:c36::,52626.0,443.0,1238.0,1230.0,,0,0 days 00:00:00.000586987
60,2024-04-09 22:39:58.673098087,17.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1700:1420:3b60::1,27780.0,53.0,43.0,35.0,pixel.spotify.com.,1,0 days 00:00:00.000413179
61,2024-04-09 22:39:58.673105955,17.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1700:1420:3b60::1,40595.0,53.0,43.0,35.0,pixel.spotify.com.,1,0 days 00:00:00.000007868
62,2024-04-09 22:39:58.673197031,17.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1700:1420:3b60::1,63608.0,53.0,43.0,35.0,pixel.spotify.com.,1,0 days 00:00:00.000091076
63,2024-04-09 22:39:58.673640966,6.0,2607:f8b0:4002:c09::54,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,64696.0,32.0,0.0,,0,0 days 00:00:00.006182909
64,2024-04-09 22:39:58.675029039,6.0,2607:f8b0:4002:c09::54,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,64696.0,1240.0,1208.0,,0,0 days 00:00:00.001388073
65,2024-04-09 22:39:58.675029993,6.0,2607:f8b0:4002:c09::54,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,64696.0,1240.0,1208.0,,0,0 days 00:00:00.000000954
66,2024-04-09 22:39:58.675030947,6.0,2607:f8b0:4002:c09::54,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,64696.0,1240.0,1208.0,,0,0 days 00:00:00.000000954
67,2024-04-09 22:39:58.675031900,6.0,2607:f8b0:4002:c09::54,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,64696.0,896.0,864.0,,0,0 days 00:00:00.000000953
68,2024-04-09 22:39:58.675031900,17.0,2600:1700:1420:3b60::1,2600:1700:1420:3b60:e46c:b485:479d:6b1a,53.0,34365.0,121.0,113.0,spclient.wg.spotify.com.,1,0 days 00:00:00
69,2024-04-09 22:39:58.675033092,17.0,2600:1700:1420:3b60::1,2600:1700:1420:3b60:e46c:b485:479d:6b1a,53.0,53655.0,109.0,101.0,spclient.wg.spotify.com.,1,0 days 00:00:00.000001192
70,2024-04-09 22:39:58.675134897,6.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2607:f8b0:4002:c09::54,64696.0,443.0,32.0,0.0,,0,0 days 00:00:00.055325985
71,2024-04-09 22:39:58.675208092,6.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2607:f8b0:4002:c09::54,64696.0,443.0,32.0,0.0,,0,0 days 00:00:00.000073195
72,2024-04-09 22:39:58.675637007,6.0,2600:1901:1:c36::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,64698.0,40.0,0.0,,0,0 days 00:00:00.000603915
73,2024-04-09 22:39:58.675705910,6.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1901:1:c36::,64698.0,443.0,32.0,0.0,,0,0 days 00:00:00.002696991
74,2024-04-09 22:39:58.675826073,6.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1901:1:c36::,64698.0,443.0,549.0,517.0,,0,0 days 00:00:00.000120163
75,2024-04-09 22:39:58.676095009,6.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2607:f8b0:4002:c09::54,64696.0,443.0,106.0,74.0,,0,0 days 00:00:00.000886917
76,2024-04-09 22:39:58.676209927,6.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2607:f8b0:4002:c09::54,64696.0,443.0,124.0,92.0,,0,0 days 00:00:00.000114918
77,2024-04-09 22:39:58.676316023,6.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2607:f8b0:4002:c09::54,64696.0,443.0,369.0,337.0,,0,0 days 00:00:00.000106096
78,2024-04-09 22:39:58.676318884,6.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2607:f8b0:4002:c09::54,64696.0,443.0,64.0,32.0,,0,0 days 00:00:00.000002861
79,2024-04-09 22:39:58.676839113,6.0,192.168.1.81,35.186.224.36,64699.0,443.0,64.0,0.0,,0,
80,2024-04-09 22:39:58.677090883,17.0,2600:1700:1420:3b60::1,2600:1700:1420:3b60:e46c:b485:479d:6b1a,53.0,52531.0,107.0,99.0,pl.scdn.co.,0,0 days 00:00:00.001453876
81,2024-04-09 22:39:58.677092075,17.0,2600:1700:1420:3b60::1,2600:1700:1420:3b60:e46c:b485:479d:6b1a,53.0,16903.0,95.0,87.0,pl.scdn.co.,0,0 days 00:00:00.000001192
82,2024-04-09 22:39:58.677988052,17.0,2600:1700:1420:3b60::1,2600:1700:1420:3b60:e46c:b485:479d:6b1a,53.0,27780.0,115.0,107.0,pixel.spotify.com.,1,0 days 00:00:00.000895977
83,2024-04-09 22:39:58.677989006,17.0,2600:1700:1420:3b60::1,2600:1700:1420:3b60:e46c:b485:479d:6b1a,53.0,40595.0,103.0,95.0,pixel.spotify.com.,1,0 days 00:00:00.000000954
84,2024-04-09 22:39:58.678894997,17.0,2600:1700:1420:3b60::1,2600:1700:1420:3b60:e46c:b485:479d:6b1a,53.0,27471.0,112.0,104.0,apresolve.spotify.com.,1,0 days 00:00:00.000905991
85,2024-04-09 22:39:58.678895950,17.0,2600:1700:1420:3b60::1,2600:1700:1420:3b60:e46c:b485:479d:6b1a,53.0,64532.0,139.0,131.0,api.spotify.com.,1,0 days 00:00:00.000000953
86,2024-04-09 22:39:58.678895950,17.0,2600:1700:1420:3b60::1,2600:1700:1420:3b60:e46c:b485:479d:6b1a,53.0,52476.0,173.0,165.0,api-partner.spotify.com.,1,0 days 00:00:00
87,2024-04-09 22:39:58.678961992,58.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1700:1420:3b60::1,,,160.0,,apresolve.spotify.com.,1,0 days 00:00:00.005764961
88,2024-04-09 22:39:58.678992987,58.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1700:1420:3b60::1,,,187.0,,api.spotify.com.,1,0 days 00:00:00.000030995
89,2024-04-09 22:39:58.679009914,58.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1700:1420:3b60::1,,,221.0,,api-partner.spotify.com.,1,0 days 00:00:00.000016927
90,2024-04-09 22:39:58.682302952,17.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1901:1:c36::,57650.0,443.0,1238.0,1230.0,,0,0 days 00:00:00.006476879
91,2024-04-09 22:39:58.682472944,17.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1700:1420:3b60::1,14058.0,53.0,50.0,42.0,pixel-static.spotify.com.,1,0 days 00:00:00.003463030
92,2024-04-09 22:39:58.682495117,17.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1700:1420:3b60::1,11648.0,53.0,50.0,42.0,pixel-static.spotify.com.,1,0 days 00:00:00.000022173
93,2024-04-09 22:39:58.682532072,17.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1700:1420:3b60::1,10812.0,53.0,50.0,42.0,pixel-static.spotify.com.,1,0 days 00:00:00.000036955
94,2024-04-09 22:39:58.682624102,6.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2a04:4e42:87::760,64700.0,443.0,44.0,0.0,,0,
95,2024-04-09 22:39:58.682686090,6.0,35.186.224.36,192.168.1.81,443.0,64699.0,60.0,0.0,,0,
96,2024-04-09 22:39:58.682784081,6.0,192.168.1.81,35.186.224.36,64699.0,443.0,52.0,0.0,,0,0 days 00:00:00.005944968
97,2024-04-09 22:39:58.682841063,17.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1700:1420:3b60::1,38130.0,53.0,45.0,37.0,open.spotifycdn.com.,1,0 days 00:00:00.000308991
98,2024-04-09 22:39:58.682924032,17.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1700:1420:3b60::1,51597.0,53.0,45.0,37.0,open.spotifycdn.com.,1,0 days 00:00:00.000082969
99,2024-04-09 22:39:58.682981968,17.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1700:1420:3b60::1,29315.0,53.0,45.0,37.0,open.spotifycdn.com.,1,0 days 00:00:00.000057936
100,2024-04-09 22:39:58.683494091,6.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1901:1:c36::,64701.0,443.0,44.0,0.0,,0,0 days 00:00:00.001191139
101,2024-04-09 22:39:58.683574915,17.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1700:1420:3b60::1,46471.0,53.0,40.0,32.0,mosaic.scdn.co.,0,0 days 00:00:00.000592947
102,2024-04-09 22:39:58.683604002,17.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1700:1420:3b60::1,46916.0,53.0,40.0,32.0,mosaic.scdn.co.,0,0 days 00:00:00.000029087
103,2024-04-09 22:39:58.683634043,17.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1700:1420:3b60::1,24896.0,53.0,40.0,32.0,mosaic.scdn.co.,0,0 days 00:00:00.000030041
104,2024-04-09 22:39:58.684058905,17.0,2600:1901:1:c36::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,52626.0,1238.0,1230.0,,0,0 days 00:00:00.005162955
106,2024-04-09 22:39:58.684060097,17.0,2600:1901:1:c36::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,52626.0,551.0,543.0,,0,0 days 00:00:00
105,2024-04-09 22:39:58.684060097,17.0,2600:1901:1:c36::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,52626.0,1238.0,1230.0,,0,0 days 00:00:00.000001192
107,2024-04-09 22:39:58.684061050,17.0,2600:1901:1:c36::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,54464.0,1238.0,1230.0,,0,0 days 00:00:00.000000953
109,2024-04-09 22:39:58.684062004,17.0,2600:1901:1:c36::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,54464.0,564.0,556.0,,0,0 days 00:00:00
108,2024-04-09 22:39:58.684062004,17.0,2600:1901:1:c36::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,54464.0,1238.0,1230.0,,0,0 days 00:00:00.000000954
110,2024-04-09 22:39:58.684062958,6.0,2600:1901:1:c36::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,64698.0,32.0,0.0,,0,0 days 00:00:00.000000954
111,2024-04-09 22:39:58.684211969,6.0,192.168.1.81,35.186.224.36,64699.0,443.0,377.0,325.0,,0,0 days 00:00:00.001427888
112,2024-04-09 22:39:58.684312105,17.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1901:1:c36::,52626.0,443.0,47.0,39.0,,0,0 days 00:00:00.000818014
113,2024-04-09 22:39:58.684490919,17.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1901:1:c36::,54464.0,443.0,47.0,39.0,,0,0 days 00:00:00.000178814
114,2024-04-09 22:39:58.684714079,17.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1901:1:c36::,52626.0,443.0,96.0,88.0,,0,0 days 00:00:00.000223160
115,2024-04-09 22:39:58.684777975,17.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1901:1:c36::,52626.0,443.0,77.0,69.0,,0,0 days 00:00:00.000063896
116,2024-04-09 22:39:58.685009003,17.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1901:1:c36::,54464.0,443.0,96.0,88.0,,0,0 days 00:00:00.000231028
117,2024-04-09 22:39:58.685050011,17.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1901:1:c36::,54464.0,443.0,81.0,73.0,,0,0 days 00:00:00.000041008
118,2024-04-09 22:39:58.685074091,17.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1901:1:c36::,54464.0,443.0,172.0,164.0,,0,0 days 00:00:00.000024080
119,2024-04-09 22:39:58.686625957,6.0,2600:1901:1:c36::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,64698.0,1240.0,1208.0,,0,0 days 00:00:00.002562999
120,2024-04-09 22:39:58.686626911,6.0,2600:1901:1:c36::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,64698.0,1240.0,1208.0,,0,0 days 00:00:00.000000954
121,2024-04-09 22:39:58.686628103,17.0,2600:1700:1420:3b60::1,2600:1700:1420:3b60:e46c:b485:479d:6b1a,53.0,14058.0,122.0,114.0,pixel-static.spotify.com.,1,0 days 00:00:00.000001192
122,2024-04-09 22:39:58.686628103,17.0,2600:1700:1420:3b60::1,2600:1700:1420:3b60:e46c:b485:479d:6b1a,53.0,11648.0,110.0,102.0,pixel-static.spotify.com.,1,0 days 00:00:00
123,2024-04-09 22:39:58.686732054,6.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1901:1:c36::,64698.0,443.0,32.0,0.0,,0,0 days 00:00:00.001657963
124,2024-04-09 22:39:58.687705040,6.0,2600:1901:1:c36::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,64698.0,1073.0,1041.0,,0,0 days 00:00:00.001076937
125,2024-04-09 22:39:58.687748909,6.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1901:1:c36::,64698.0,443.0,32.0,0.0,,0,0 days 00:00:00.001016855
126,2024-04-09 22:39:58.688167095,6.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1901:1:c36::,64698.0,443.0,96.0,64.0,,0,0 days 00:00:00.000418186
127,2024-04-09 22:39:58.688857079,17.0,2600:1700:1420:3b60::1,2600:1700:1420:3b60:e46c:b485:479d:6b1a,53.0,38130.0,122.0,114.0,open.spotifycdn.com.,1,0 days 00:00:00.001152039
129,2024-04-09 22:39:58.688858032,17.0,2600:1700:1420:3b60::1,2600:1700:1420:3b60:e46c:b485:479d:6b1a,53.0,46471.0,111.0,103.0,mosaic.scdn.co.,0,0 days 00:00:00
128,2024-04-09 22:39:58.688858032,17.0,2600:1700:1420:3b60::1,2600:1700:1420:3b60:e46c:b485:479d:6b1a,53.0,51597.0,110.0,102.0,open.spotifycdn.com.,1,0 days 00:00:00.000000953
132,2024-04-09 22:39:58.688858986,17.0,2600:1700:1420:3b60::1,2600:1700:1420:3b60:e46c:b485:479d:6b1a,53.0,63419.0,140.0,132.0,pl.scdn.co.,0,0 days 00:00:00
130,2024-04-09 22:39:58.688858986,17.0,2600:1700:1420:3b60::1,2600:1700:1420:3b60:e46c:b485:479d:6b1a,53.0,46916.0,99.0,91.0,mosaic.scdn.co.,0,0 days 00:00:00.000000954
131,2024-04-09 22:39:58.688858986,6.0,2600:1901:1:c36::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,64701.0,40.0,0.0,,0,0 days 00:00:00
135,2024-04-09 22:39:58.688859940,17.0,2600:1700:1420:3b60::1,2600:1700:1420:3b60:e46c:b485:479d:6b1a,53.0,63608.0,141.0,133.0,pixel.spotify.com.,1,0 days 00:00:00
134,2024-04-09 22:39:58.688859940,17.0,2600:1700:1420:3b60::1,2600:1700:1420:3b60:e46c:b485:479d:6b1a,53.0,2399.0,147.0,139.0,spclient.wg.spotify.com.,1,0 days 00:00:00
133,2024-04-09 22:39:58.688859940,17.0,2600:1700:1420:3b60::1,2600:1700:1420:3b60:e46c:b485:479d:6b1a,53.0,8677.0,140.0,132.0,pl.scdn.co.,0,0 days 00:00:00.000000954
136,2024-04-09 22:39:58.688945055,6.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1901:1:c36::,64701.0,443.0,32.0,0.0,,0,0 days 00:00:00.000777960
